"Contract_ID","Project_ID","Project_Name","Ownership","Developer","Address","ZIP","Parcel_ID","Council_District","Unit_Type","Housing_Tenure","Development_Status","Total_Units","Affordable_Units","Total_ADA_Units","PSH_Units","MFI_20","MFI_30","MFI_40","MFI_50","MFI_60","MFI_65","MFI_70","MFI_80","MFI_100","MFI_120","Affordability_Start_Date","Affordability_Expiration_Date","Affordability_Period","FIL_Status","CAL_FIL","Date_FIL_Recorded","HDA","Private_Activity_Bonds","Affordability_Unlocked","SMART","Dev_Agreement","Density_Bonus","FIL","LIHTC","GO_Bonds_2006","GO_Bonds_2013","GO_Bonds_2018","GO_Bonds_2022","CDBG","CIP_Funds","HOME","HTF","Project_Connect","City_Subsidy","Longitude","Latitude"
"251","4985","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3601 Sand Dunes Avenue","78744","0320180331","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-31-2006","10-31-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692432","30.19925"
"251","4986","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3529 Sand Dunes Avenue","78744","0320180332","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-31-2006","10-31-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692421","30.199358"
"251","4987","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3821 Bronco Bend Loop","78744","0320181118","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-17-2006","11-17-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694037","30.196489"
"251","4988","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7417 Elk Pass Drive","78744","0318180510","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-21-2006","11-21-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694622","30.19972"
"251","4989","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3716 Bronco Bend Loop","78744","0320181017","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","12-18-2006","12-18-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694074","30.197059"
"251","4990","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7425 Aspen Brook Drive","78744","0320180308","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-10-2006","07-10-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695025","30.199055"
"251","4991","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3925 Bronco Bend Loop","78744","0320181108","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-21-2006","09-21-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695","30.195552"
"251","4992","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7445 Elk Pass Drive","78744","0318180517","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-31-2006","10-31-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693794","30.19944"
"251","4993","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3829 Bronco Bend Loop","78744","0320181116","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-31-2006","10-31-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694204","30.196239"
"251","4994","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7529 Aspen Brook Drive","78744","0320180322","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","08-23-2006","08-23-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693266","30.198536"
"251","4995","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3712 Bronco Bend Loop","78744","0320181016","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","12-15-2006","12-15-2007","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694194","30.197126"
"251","4996","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3624 Autumn Bay Drive","78744","0318180111","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-22-2007","01-22-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695821","30.199813"
"251","4997","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3709 Bronco Bend Loop","78744","0320181130","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-25-2007","01-25-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694198","30.197676"
"251","4998","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3809 Bronco Bend Loop","78744","0320181121","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-25-2007","01-25-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69374","30.196768"
"251","4999","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3713 Bronco Bend Loop","78744","0320181129","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-26-2007","01-26-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69406","30.197622"
"251","5000","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3532 Autumn Bay Drive","78744","0318180104","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-22-2007","02-22-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695222","30.20039"
"251","5001","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3520 Autumn Bay Drive","78744","0318180101","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-23-2007","02-23-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694962","30.200626"
"251","5002","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3616 Autumn Bay Drive","78744","0318180109","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-27-2007","02-27-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695641","30.199965"
"251","5003","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3825 Yarborough Avenue","78744","0320181011","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-27-2007","02-27-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694773","30.1969664"
"251","5004","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3821 Yarborough Avenue","78744","0320181012","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-28-2007","02-28-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69472","30.1971"
"251","5005","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3521 Sand Dunes Avenue","78744","0318180118","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-28-2007","03-28-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69237","30.199585"
"251","5006","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3517 Sand Dunes Avenue","78744","0318180119","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-20-2007","04-20-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692373","30.199674"
"251","5007","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3501 Sand Dunes Avenue","78744","0318180123","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-25-2007","04-25-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692278","30.200116"
"251","5008","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3417 Sand Dunes Avenue","78744","0318180126","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-30-2007","04-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692195","30.200437"
"251","5009","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3900 Yarborough Avenue","78744","0320180918","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-15-2007","05-15-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695311","30.196931"
"251","5010","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3413 Sand Dunes Avenue","78744","0318180127","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-24-2007","05-24-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692169","30.200538"
"251","5011","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3409 Sand Dunes Avenue","78744","0318180128","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-31-2007","05-31-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692183","30.200654"
"251","5012","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3405 Sand Dunes Avenue","78744","0318180129","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-31-2007","05-31-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692163","30.200768"
"251","5013","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3920 Yarborough Avenue","78744","0320180923","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-06-2007","07-06-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69583","30.196459"
"251","5014","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7541 South Glenn Street","78744","0320181312","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-23-2007","07-23-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695727","30.195445"
"251","5015","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3829 Yarborough Avenue","78744","0320181010","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-26-2007","07-26-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694837","30.19685"
"251","5016","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3508 Sand Dunes Avenue","78744","0318180321","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-30-2007","07-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692831","30.199945"
"251","5017","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3420 Sand Dunes Avenue","78744","0318180318","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","08-22-2007","08-22-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692674","30.20026"
"251","5018","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3332 Autumn Bay Drive","78744","0318180139","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-31-2007","10-31-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693159","30.201176"
"251","5019","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3909 Carbondale Avenue","78744","0320180903","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-21-2007","11-21-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696078","30.196707"
"251","5020","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3505 Hovenweep Avenue","78744","0318180305","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-30-2007","11-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693136","30.20003"
"251","5021","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3813 Carbondale Avenue","78744","0320180909","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","12-14-2007","12-14-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695517","30.197287"
"251","5022","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7432 Elk Pass Drive","78744","0318180202","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-31-2007","01-31-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693919","30.199951"
"251","5023","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3729 Bronco Bend Loop","78744","0320181125","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-16-2007","02-16-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693485","30.197308"
"251","5024","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3908 Yarborough Avenue","78744","0320180920","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-21-2007","03-21-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695542","30.196742"
"251","5025","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3833 Bronco Bend Loop","78744","0320181115","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-29-2007","03-29-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694312","30.196144"
"251","5026","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3608 Autumn Bay Drive","78744","0318180107","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-29-2007","03-29-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695487","30.200144"
"251","5027","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3517 Hovenweep Avenue","78744","0318180302","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-30-2007","03-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693269","30.199715"
"251","5028","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7412 Elk Pass Drive","78744","0318180207","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-30-2007","03-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694518","30.200141"
"251","5029","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3505 Sand Dunes Avenue","78744","0318180122","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-30-2007","04-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692264","30.200005"
"251","5030","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3924 Yarborough Avenue","78744","0320180924","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-25-2007","05-25-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695941","30.196398"
"251","5031","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3401 Sand Dunes Avenue","78744","0318180130","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-31-2007","05-31-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692112","30.200911"
"251","5032","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3520 Sand Dunes Avenue","78744","0318180301","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-31-2007","05-31-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692856","30.199615"
"251","5033","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3929 Yarborough Avenue","78744","0320181001","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-06-2007","06-06-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695705","30.196008"
"251","5034","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3921 Yarborough Avenue","78744","0320181003","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-21-2007","06-21-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695495","30.19616"
"251","5035","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3905 Yarborough Avenue","78744","0320181007","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-29-2007","06-29-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695104","30.196546"
"251","5036","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3500 Sand Dunes Avenue","78744","0318180319","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","08-30-2007","08-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692707","30.200135"
"251","5037","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7537 South Glenn Street","78744","0320181311","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","08-31-2007","08-31-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695802","30.195555"
"251","5038","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7505 South Glenn Street","78744","0320181303","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-13-2007","09-13-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696601","30.196226"
"251","5039","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3336 Autumn Bay Drive","78744","0318180140","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-26-2007","11-26-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693282","30.201166"
"251","5040","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3913 Carbondale Avenue","78744","0320180902","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","11-30-2007","11-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696197","30.196612"
"251","5041","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3501 Hovenweep Avenue","78744","0318180306","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","12-10-2007","12-10-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693121","30.20016"
"251","5042","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3425 Sand Dunes Avenue","78744","0318180124","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-31-2007","05-31-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692244","30.200213"
"251","5043","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3412 Sand Dunes Avenue","78744","0318180316","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","09-18-2007","09-18-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69267","30.200484"
"251","5044","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3421 Sand Dunes Avenue","78744","0318180125","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","04-30-2007","04-30-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692257","30.200331"
"251","5045","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3928 Yarborough Avenue","78744","0320180925","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-25-2007","06-25-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696028","30.19629"
"251","5046","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3320 Autumn Bay Drive","78744","0318180136","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","10-12-2007","10-12-2008","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.692776","30.201204"
"251","5047","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7445 Montezuma Street","78744","0320181212","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-26-2008","02-26-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696435","30.197094"
"251","5048","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3409 Hovenweep Avenue","78744","0318180310","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-13-2008","03-13-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693049","30.200614"
"251","5049","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7437 Montezuma Street","78744","0318180310","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-25-2008","03-25-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693049","30.200614"
"251","5050","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3817 Carbondale Avenue","78744","0320180908","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-28-2008","03-28-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695613","30.197188"
"251","5051","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3416 Hovenweep Avenue","78744","0318180219","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-31-2008","07-31-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693537","30.200492"
"251","5052","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3516 Autumn Bay Drive","78744","0318180153","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","08-22-2008","08-22-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694846","30.200688"
"251","5053","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3629 Bronco Bend Loop","78744","0320180705","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","12-22-2008","12-22-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695178","30.197983"
"251","5054","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7449 Montezuma Street","78744","0320181213","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","01-23-2008","01-23-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696353","30.197009"
"251","5055","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3708 Autumn Bay Drive","78744","0318180114","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","02-29-2008","03-01-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.696058","30.199581"
"251","5056","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3405 Hovenweep Drive","78744","0318180311","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-18-2008","03-18-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693077","30.200709"
"251","5057","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3401 Hovenweep Avenue","78744","0318180312","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-28-2008","03-28-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693036","30.200821"
"251","5058","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7429 Montezuma Street","78744","0320181208","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","03-31-2008","03-31-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69686","30.197426"
"251","5059","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","7421 Montezuma Street","78744","0320181206","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","05-29-2008","05-29-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.697051","30.197626"
"251","5060","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3420 Autumn Bay Drive","78744","0318180146","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","06-27-2008","06-27-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694029","30.201085"
"251","5061","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3416 Autumn Bay Drive","78744","0318180145","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-17-2008","07-17-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.693921","30.201134"
"251","5062","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3804 Carbondale Avenue","78744","0320180814","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-30-2008","07-30-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.695808","30.197755"
"251","5063","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3808 Carbondale Avenue","78744","0320180815","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-31-2008","07-31-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.69586","30.197616"
"251","5064","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3500 Autumn Bay Drive","78744","0318180149","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","07-31-2008","07-31-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694424","30.20102"
"251","5065","Colorado Crossing - SF","Lennar Buffington","Lennar Buffington","3504 Autumn Bay Drive","78744","0318180150","2","Single Family","Ownership","Affordability Period Expired","1","1","0.0","0","0","0","0","0","0","0","0","1","0","0","08-27-2008","08-27-2009","1",,,,,"No","No","Yes",,,"No",,,,,,,,,,,,"-97.694541","30.200927"
